0.000,"Info","2023-09-22 12:28:37","Service 'ymaze_inLT' : Execution start"
0.000,"Info","Subject Identification","5"
0.000,"Info","Apparatus","139"
0.000,"Info","Unit ID","3A843F"
"TIME","","","ARENA","ACTION","ZONE"
30.887,"Info","Arena",1,"Enter_Zone",2
30.887,"Info","Arena",2,"Enter_Zone",3
30.887,"Info","Arena",3,"Enter_Zone",3
30.887,"Info","Arena",5,"Enter_Zone",2
30.887,"Info","Arena",6,"Enter_Zone",2
30.887,"Info","Arena",7,"Enter_Zone",1
30.887,"Info","Arena",8,"Enter_Zone",2
32.087,"Info","Arena",7,"Exit_Zone",1
32.087,"Info","Arena",7,"Enter_Zone",4
32.353,"Info","Arena",7,"Exit_Zone",4
32.353,"Info","Arena",7,"Enter_Zone",3
32.387,"Info","Arena",5,"Exit_Zone",2
32.387,"Info","Arena",5,"Enter_Zone",4
32.553,"Info","Arena",5,"Exit_Zone",4
32.553,"Info","Arena",5,"Enter_Zone",3
33.053,"Info","Arena",3,"Exit_Zone",3
33.053,"Info","Arena",3,"Enter_Zone",4
33.720,"Info","Arena",3,"Exit_Zone",4
33.720,"Info","Arena",3,"Enter_Zone",1
33.886,"Info","Arena",1,"Exit_Zone",2
33.886,"Info","Arena",1,"Enter_Zone",4
34.153,"Info","Arena",7,"Exit_Zone",3
34.153,"Info","Arena",7,"Enter_Zone",4
34.423,"Info","Arena",8,"Exit_Zone",2
34.423,"Info","Arena",8,"Enter_Zone",4
34.553,"Info","Arena",2,"Exit_Zone",3
34.553,"Info","Arena",2,"Enter_Zone",4
34.586,"Info","Arena",8,"Exit_Zone",4
34.586,"Info","Arena",8,"Enter_Zone",1
34.720,"Info","Arena",7,"Exit_Zone",4
34.720,"Info","Arena",7,"Enter_Zone",2
34.786,"Info","Arena",1,"Exit_Zone",4
34.786,"Info","Arena",1,"Enter_Zone",3
35.586,"Info","Arena",2,"Exit_Zone",4
35.586,"Info","Arena",2,"Enter_Zone",3
36.220,"Info","Arena",5,"Exit_Zone",3
36.220,"Info","Arena",5,"Enter_Zone",4
36.586,"Info","Arena",5,"Exit_Zone",4
36.586,"Info","Arena",5,"Enter_Zone",1
37.186,"Info","Arena",8,"Exit_Zone",1
37.186,"Info","Arena",8,"Enter_Zone",4
37.423,"Info","Arena",8,"Exit_Zone",4
37.423,"Info","Arena",8,"Enter_Zone",2
39.186,"Info","Arena",3,"Exit_Zone",1
39.186,"Info","Arena",3,"Enter_Zone",4
39.486,"Info","Arena",7,"Exit_Zone",2
39.486,"Info","Arena",7,"Enter_Zone",1
39.586,"Info","Arena",3,"Exit_Zone",4
39.586,"Info","Arena",3,"Enter_Zone",2
40.019,"Info","Arena",1,"Exit_Zone",3
40.019,"Info","Arena",1,"Enter_Zone",4
40.653,"Info","Arena",8,"Exit_Zone",2
40.653,"Info","Arena",8,"Enter_Zone",4
40.853,"Info","Arena",8,"Exit_Zone",4
40.853,"Info","Arena",8,"Enter_Zone",3
40.953,"Info","Arena",1,"Exit_Zone",4
40.953,"Info","Arena",1,"Enter_Zone",2
40.986,"Info","Arena",1,"Exit_Zone",2
40.986,"Info","Arena",1,"Enter_Zone",4
41.019,"Info","Arena",1,"Exit_Zone",4
41.019,"Info","Arena",1,"Enter_Zone",2
41.752,"Info","Arena",7,"Exit_Zone",1
41.752,"Info","Arena",7,"Enter_Zone",4
42.252,"Info","Arena",7,"Exit_Zone",4
42.252,"Info","Arena",7,"Enter_Zone",2
42.786,"Info","Arena",8,"Exit_Zone",3
42.786,"Info","Arena",8,"Enter_Zone",4
43.219,"Info","Arena",8,"Exit_Zone",4
43.219,"Info","Arena",8,"Enter_Zone",1
44.119,"Info","Arena",3,"Exit_Zone",2
44.119,"Info","Arena",3,"Enter_Zone",4
44.719,"Info","Arena",7,"Exit_Zone",2
44.719,"Info","Arena",7,"Enter_Zone",4
44.785,"Info","Arena",3,"Exit_Zone",4
44.785,"Info","Arena",3,"Enter_Zone",1
44.885,"Info","Arena",7,"Exit_Zone",4
44.885,"Info","Arena",7,"Enter_Zone",1
46.319,"Info","Arena",1,"Exit_Zone",2
46.319,"Info","Arena",1,"Enter_Zone",4
46.552,"Info","Arena",1,"Exit_Zone",4
46.552,"Info","Arena",1,"Enter_Zone",1
46.685,"Info","Arena",8,"Exit_Zone",1
46.685,"Info","Arena",8,"Enter_Zone",4
47.252,"Info","Arena",8,"Exit_Zone",4
47.252,"Info","Arena",8,"Enter_Zone",2
47.285,"Info","Arena",7,"Exit_Zone",1
47.285,"Info","Arena",7,"Enter_Zone",4
47.652,"Info","Arena",7,"Exit_Zone",4
47.652,"Info","Arena",7,"Enter_Zone",3
50.018,"Info","Arena",6,"Exit_Zone",2
50.018,"Info","Arena",6,"Enter_Zone",4
50.718,"Info","Arena",3,"Exit_Zone",1
50.718,"Info","Arena",3,"Enter_Zone",4
50.852,"Info","Arena",6,"Exit_Zone",4
50.852,"Info","Arena",6,"Enter_Zone",3
51.152,"Info","Arena",7,"Exit_Zone",3
51.152,"Info","Arena",7,"Enter_Zone",4
51.218,"Info","Arena",3,"Exit_Zone",4
51.218,"Info","Arena",3,"Enter_Zone",3
51.252,"Info","Arena",1,"Exit_Zone",1
51.252,"Info","Arena",1,"Enter_Zone",4
51.485,"Info","Arena",1,"Exit_Zone",4
51.485,"Info","Arena",1,"Enter_Zone",2
51.818,"Info","Arena",8,"Exit_Zone",2
51.818,"Info","Arena",8,"Enter_Zone",4
51.885,"Info","Arena",7,"Exit_Zone",4
51.885,"Info","Arena",7,"Enter_Zone",1
52.052,"Info","Arena",8,"Exit_Zone",4
52.052,"Info","Arena",8,"Enter_Zone",3
53.720,"Info","Arena",7,"Exit_Zone",1
53.720,"Info","Arena",7,"Enter_Zone",4
54.285,"Info","Arena",7,"Exit_Zone",4
54.285,"Info","Arena",7,"Enter_Zone",2
54.585,"Info","Arena",5,"Exit_Zone",1
54.585,"Info","Arena",5,"Enter_Zone",4
54.818,"Info","Arena",5,"Exit_Zone",4
54.818,"Info","Arena",5,"Enter_Zone",2
55.251,"Info","Arena",8,"Exit_Zone",3
55.251,"Info","Arena",8,"Enter_Zone",4
55.685,"Info","Arena",8,"Exit_Zone",4
55.685,"Info","Arena",8,"Enter_Zone",2
57.251,"Info","Arena",6,"Exit_Zone",3
57.251,"Info","Arena",6,"Enter_Zone",4
57.618,"Info","Arena",6,"Exit_Zone",4
57.618,"Info","Arena",6,"Enter_Zone",2
58.284,"Info","Arena",1,"Exit_Zone",2
58.284,"Info","Arena",1,"Enter_Zone",4
58.284,"Info","Arena",8,"Exit_Zone",2
58.284,"Info","Arena",8,"Enter_Zone",4
58.384,"Info","Arena",8,"Exit_Zone",4
58.384,"Info","Arena",8,"Enter_Zone",1
59.351,"Info","Arena",7,"Exit_Zone",2
59.351,"Info","Arena",7,"Enter_Zone",4
