0.000,"Info","2023-09-23 12:23:11","Service 'ymaze_inLT' : Execution start"
0.000,"Info","Subject Identification","12"
0.000,"Info","Apparatus","139"
0.000,"Info","Unit ID","3A843F"
"TIME","","","ARENA","ACTION","ZONE"
30.994,"Info","Arena",1,"Enter_Zone",2
30.994,"Info","Arena",2,"Enter_Zone",3
30.994,"Info","Arena",3,"Enter_Zone",1
30.994,"Info","Arena",4,"Enter_Zone",3
30.994,"Info","Arena",5,"Enter_Zone",3
30.994,"Info","Arena",6,"Enter_Zone",1
30.994,"Info","Arena",7,"Enter_Zone",2
30.994,"Info","Arena",8,"Enter_Zone",2
31.061,"Info","Arena",4,"Exit_Zone",3
31.061,"Info","Arena",4,"Enter_Zone",4
31.094,"Info","Arena",2,"Exit_Zone",3
31.094,"Info","Arena",2,"Enter_Zone",4
31.094,"Info","Arena",4,"Exit_Zone",4
31.094,"Info","Arena",4,"Enter_Zone",1
31.761,"Info","Arena",2,"Exit_Zone",4
31.761,"Info","Arena",2,"Enter_Zone",1
31.794,"Info","Arena",2,"Exit_Zone",1
31.794,"Info","Arena",2,"Enter_Zone",4
32.027,"Info","Arena",2,"Exit_Zone",4
32.027,"Info","Arena",2,"Enter_Zone",3
32.460,"Info","Arena",7,"Exit_Zone",2
32.460,"Info","Arena",7,"Enter_Zone",4
32.560,"Info","Arena",6,"Exit_Zone",1
32.560,"Info","Arena",6,"Enter_Zone",4
32.727,"Info","Arena",7,"Exit_Zone",4
32.727,"Info","Arena",7,"Enter_Zone",3
32.894,"Info","Arena",6,"Exit_Zone",4
32.894,"Info","Arena",6,"Enter_Zone",3
33.127,"Info","Arena",3,"Exit_Zone",1
33.127,"Info","Arena",3,"Enter_Zone",4
33.194,"Info","Arena",3,"Exit_Zone",4
33.194,"Info","Arena",3,"Enter_Zone",2
35.094,"Info","Arena",8,"Exit_Zone",2
35.094,"Info","Arena",8,"Enter_Zone",4
35.127,"Info","Arena",8,"Exit_Zone",4
35.127,"Info","Arena",8,"Enter_Zone",1
35.327,"Info","Arena",1,"Exit_Zone",2
35.327,"Info","Arena",1,"Enter_Zone",4
35.760,"Info","Arena",3,"Exit_Zone",2
35.760,"Info","Arena",3,"Enter_Zone",4
36.027,"Info","Arena",3,"Exit_Zone",4
36.027,"Info","Arena",3,"Enter_Zone",2
37.260,"Info","Arena",1,"Exit_Zone",4
37.260,"Info","Arena",1,"Enter_Zone",1
38.293,"Info","Arena",7,"Exit_Zone",3
38.293,"Info","Arena",7,"Enter_Zone",4
