0.000,"Info","2023-06-02 14:08:48","Service 'ymaze_inLT' : Execution start"
0.000,"Info","Subject Identification","5"
0.000,"Info","Apparatus","139"
0.000,"Info","Unit ID","3A843F"
"TIME","","","ARENA","ACTION","ZONE"
30.965,"Info","Arena",1,"Enter_Zone",1
30.965,"Info","Arena",2,"Enter_Zone",3
30.965,"Info","Arena",3,"Enter_Zone",3
30.965,"Info","Arena",4,"Enter_Zone",3
30.965,"Info","Arena",5,"Enter_Zone",3
30.965,"Info","Arena",6,"Enter_Zone",3
30.965,"Info","Arena",7,"Enter_Zone",1
30.965,"Info","Arena",8,"Enter_Zone",2
31.575,"Info","Arena",4,"Exit_Zone",3
31.575,"Info","Arena",4,"Enter_Zone",4
31.598,"Info","Arena",3,"Exit_Zone",3
31.598,"Info","Arena",3,"Enter_Zone",4
31.665,"Info","Arena",6,"Exit_Zone",3
31.665,"Info","Arena",6,"Enter_Zone",4
31.731,"Info","Arena",4,"Exit_Zone",4
31.731,"Info","Arena",4,"Enter_Zone",2
31.765,"Info","Arena",3,"Exit_Zone",4
31.765,"Info","Arena",3,"Enter_Zone",2
32.065,"Info","Arena",6,"Exit_Zone",4
32.065,"Info","Arena",6,"Enter_Zone",1
32.431,"Info","Arena",1,"Exit_Zone",1
32.431,"Info","Arena",1,"Enter_Zone",4
32.731,"Info","Arena",4,"Exit_Zone",2
32.731,"Info","Arena",4,"Enter_Zone",4
32.798,"Info","Arena",1,"Exit_Zone",4
32.798,"Info","Arena",1,"Enter_Zone",1
32.898,"Info","Arena",4,"Exit_Zone",4
32.898,"Info","Arena",4,"Enter_Zone",3
33.064,"Info","Arena",8,"Exit_Zone",2
33.064,"Info","Arena",8,"Enter_Zone",4
33.331,"Info","Arena",8,"Exit_Zone",4
33.331,"Info","Arena",8,"Enter_Zone",3
33.698,"Info","Arena",3,"Exit_Zone",2
33.698,"Info","Arena",3,"Enter_Zone",4
33.831,"Info","Arena",7,"Exit_Zone",1
33.831,"Info","Arena",7,"Enter_Zone",4
33.864,"Info","Arena",3,"Exit_Zone",4
33.864,"Info","Arena",3,"Enter_Zone",3
33.998,"Info","Arena",7,"Exit_Zone",4
33.998,"Info","Arena",7,"Enter_Zone",2
34.364,"Info","Arena",4,"Exit_Zone",3
34.364,"Info","Arena",4,"Enter_Zone",4
34.531,"Info","Arena",4,"Exit_Zone",4
34.531,"Info","Arena",4,"Enter_Zone",1
35.164,"Info","Arena",8,"Exit_Zone",3
35.164,"Info","Arena",8,"Enter_Zone",4
35.364,"Info","Arena",5,"Exit_Zone",3
35.364,"Info","Arena",5,"Enter_Zone",4
35.364,"Info","Arena",8,"Exit_Zone",4
35.364,"Info","Arena",8,"Enter_Zone",2
35.398,"Info","Arena",3,"Exit_Zone",3
35.398,"Info","Arena",3,"Enter_Zone",4
35.531,"Info","Arena",3,"Exit_Zone",4
35.531,"Info","Arena",3,"Enter_Zone",2
35.531,"Info","Arena",5,"Exit_Zone",4
35.531,"Info","Arena",5,"Enter_Zone",2
37.531,"Info","Arena",3,"Exit_Zone",2
37.531,"Info","Arena",3,"Enter_Zone",4
37.597,"Info","Arena",3,"Exit_Zone",4
37.597,"Info","Arena",3,"Enter_Zone",3
38.064,"Info","Arena",6,"Exit_Zone",1
38.064,"Info","Arena",6,"Enter_Zone",4
38.364,"Info","Arena",6,"Exit_Zone",4
38.364,"Info","Arena",6,"Enter_Zone",2
38.597,"Info","Arena",8,"Exit_Zone",2
38.597,"Info","Arena",8,"Enter_Zone",4
38.764,"Info","Arena",8,"Exit_Zone",4
38.764,"Info","Arena",8,"Enter_Zone",3
39.131,"Info","Arena",3,"Exit_Zone",3
39.131,"Info","Arena",3,"Enter_Zone",4
39.297,"Info","Arena",3,"Exit_Zone",4
39.297,"Info","Arena",3,"Enter_Zone",2
39.664,"Info","Arena",4,"Exit_Zone",1
39.664,"Info","Arena",4,"Enter_Zone",4
39.764,"Info","Arena",4,"Exit_Zone",4
39.764,"Info","Arena",4,"Enter_Zone",2
40.031,"Info","Arena",7,"Exit_Zone",2
40.031,"Info","Arena",7,"Enter_Zone",4
40.231,"Info","Arena",6,"Exit_Zone",2
40.231,"Info","Arena",6,"Enter_Zone",4
40.231,"Info","Arena",7,"Exit_Zone",4
40.231,"Info","Arena",7,"Enter_Zone",3
40.597,"Info","Arena",6,"Exit_Zone",4
40.597,"Info","Arena",6,"Enter_Zone",3
40.630,"Info","Arena",4,"Exit_Zone",2
40.630,"Info","Arena",4,"Enter_Zone",4
40.730,"Info","Arena",4,"Exit_Zone",4
40.730,"Info","Arena",4,"Enter_Zone",3
40.897,"Info","Arena",8,"Exit_Zone",3
40.897,"Info","Arena",8,"Enter_Zone",4
41.164,"Info","Arena",8,"Exit_Zone",4
41.164,"Info","Arena",8,"Enter_Zone",2
41.997,"Info","Arena",4,"Exit_Zone",3
41.997,"Info","Arena",4,"Enter_Zone",4
42.097,"Info","Arena",3,"Exit_Zone",2
42.097,"Info","Arena",3,"Enter_Zone",4
42.264,"Info","Arena",4,"Exit_Zone",4
42.264,"Info","Arena",4,"Enter_Zone",1
42.364,"Info","Arena",3,"Exit_Zone",4
42.364,"Info","Arena",3,"Enter_Zone",1
42.630,"Info","Arena",3,"Exit_Zone",1
42.630,"Info","Arena",3,"Enter_Zone",4
42.630,"Info","Arena",6,"Exit_Zone",3
42.630,"Info","Arena",6,"Enter_Zone",4
42.664,"Info","Arena",3,"Exit_Zone",4
42.664,"Info","Arena",3,"Enter_Zone",2
42.930,"Info","Arena",6,"Exit_Zone",4
42.930,"Info","Arena",6,"Enter_Zone",1
43.997,"Info","Arena",8,"Exit_Zone",2
43.997,"Info","Arena",8,"Enter_Zone",4
44.397,"Info","Arena",8,"Exit_Zone",4
44.397,"Info","Arena",8,"Enter_Zone",3
44.730,"Info","Arena",6,"Exit_Zone",1
44.730,"Info","Arena",6,"Enter_Zone",4
44.763,"Info","Arena",5,"Exit_Zone",2
44.763,"Info","Arena",5,"Enter_Zone",4
44.930,"Info","Arena",6,"Exit_Zone",4
44.930,"Info","Arena",6,"Enter_Zone",2
45.263,"Info","Arena",5,"Exit_Zone",4
45.263,"Info","Arena",5,"Enter_Zone",3
45.330,"Info","Arena",4,"Exit_Zone",1
45.330,"Info","Arena",4,"Enter_Zone",4
45.463,"Info","Arena",4,"Exit_Zone",4
45.463,"Info","Arena",4,"Enter_Zone",2
45.830,"Info","Arena",4,"Exit_Zone",2
45.830,"Info","Arena",4,"Enter_Zone",4
45.863,"Info","Arena",4,"Exit_Zone",4
45.863,"Info","Arena",4,"Enter_Zone",1
45.897,"Info","Arena",5,"Exit_Zone",3
45.897,"Info","Arena",5,"Enter_Zone",4
46.163,"Info","Arena",3,"Exit_Zone",2
46.163,"Info","Arena",3,"Enter_Zone",4
46.163,"Info","Arena",5,"Exit_Zone",4
46.163,"Info","Arena",5,"Enter_Zone",2
46.330,"Info","Arena",3,"Exit_Zone",4
46.330,"Info","Arena",3,"Enter_Zone",3
46.630,"Info","Arena",7,"Exit_Zone",3
46.630,"Info","Arena",7,"Enter_Zone",4
46.897,"Info","Arena",7,"Exit_Zone",4
46.897,"Info","Arena",7,"Enter_Zone",2
47.463,"Info","Arena",8,"Exit_Zone",3
47.463,"Info","Arena",8,"Enter_Zone",4
47.763,"Info","Arena",6,"Exit_Zone",2
47.763,"Info","Arena",6,"Enter_Zone",4
47.863,"Info","Arena",8,"Exit_Zone",4
47.863,"Info","Arena",8,"Enter_Zone",2
47.897,"Info","Arena",6,"Exit_Zone",4
47.897,"Info","Arena",6,"Enter_Zone",3
49.163,"Info","Arena",7,"Exit_Zone",2
49.163,"Info","Arena",7,"Enter_Zone",4
49.330,"Info","Arena",7,"Exit_Zone",4
49.330,"Info","Arena",7,"Enter_Zone",2
49.963,"Info","Arena",6,"Exit_Zone",3
49.963,"Info","Arena",6,"Enter_Zone",4
50.530,"Info","Arena",4,"Exit_Zone",1
50.530,"Info","Arena",4,"Enter_Zone",4
50.663,"Info","Arena",4,"Exit_Zone",4
50.663,"Info","Arena",4,"Enter_Zone",3
50.796,"Info","Arena",6,"Exit_Zone",4
50.796,"Info","Arena",6,"Enter_Zone",2
50.896,"Info","Arena",8,"Exit_Zone",2
50.896,"Info","Arena",8,"Enter_Zone",4
50.963,"Info","Arena",3,"Exit_Zone",3
50.963,"Info","Arena",3,"Enter_Zone",4
51.063,"Info","Arena",3,"Exit_Zone",4
51.063,"Info","Arena",3,"Enter_Zone",2
51.296,"Info","Arena",8,"Exit_Zone",4
51.296,"Info","Arena",8,"Enter_Zone",3
51.396,"Info","Arena",4,"Exit_Zone",3
51.396,"Info","Arena",4,"Enter_Zone",4
51.530,"Info","Arena",4,"Exit_Zone",4
51.530,"Info","Arena",4,"Enter_Zone",1
52.063,"Info","Arena",7,"Exit_Zone",2
52.063,"Info","Arena",7,"Enter_Zone",4
52.196,"Info","Arena",7,"Exit_Zone",4
52.196,"Info","Arena",7,"Enter_Zone",1
52.729,"Info","Arena",7,"Exit_Zone",1
52.729,"Info","Arena",7,"Enter_Zone",4
52.929,"Info","Arena",7,"Exit_Zone",4
52.929,"Info","Arena",7,"Enter_Zone",3
53.929,"Info","Arena",8,"Exit_Zone",3
