0.000,"Info","2023-06-02 16:31:13","Service 'ymaze_inLT' : Execution start"
0.000,"Info","Subject Identification","9"
0.000,"Info","Apparatus","139"
0.000,"Info","Unit ID","3A843F"
"TIME","","","ARENA","ACTION","ZONE"
30.957,"Info","Arena",1,"Enter_Zone",1
30.957,"Info","Arena",2,"Enter_Zone",1
30.957,"Info","Arena",3,"Enter_Zone",2
30.957,"Info","Arena",4,"Enter_Zone",1
30.957,"Info","Arena",5,"Enter_Zone",2
30.957,"Info","Arena",6,"Enter_Zone",1
30.957,"Info","Arena",7,"Enter_Zone",3
30.957,"Info","Arena",8,"Enter_Zone",1
31.390,"Info","Arena",8,"Exit_Zone",1
31.390,"Info","Arena",8,"Enter_Zone",4
31.690,"Info","Arena",8,"Exit_Zone",4
31.690,"Info","Arena",8,"Enter_Zone",3
32.957,"Info","Arena",3,"Exit_Zone",2
32.957,"Info","Arena",3,"Enter_Zone",4
33.190,"Info","Arena",3,"Exit_Zone",4
33.190,"Info","Arena",3,"Enter_Zone",1
33.324,"Info","Arena",8,"Exit_Zone",3
33.324,"Info","Arena",8,"Enter_Zone",4
33.657,"Info","Arena",8,"Exit_Zone",4
33.657,"Info","Arena",8,"Enter_Zone",1
33.724,"Info","Arena",8,"Exit_Zone",1
33.724,"Info","Arena",8,"Enter_Zone",4
33.824,"Info","Arena",8,"Exit_Zone",4
33.824,"Info","Arena",8,"Enter_Zone",3
34.190,"Info","Arena",6,"Exit_Zone",1
34.190,"Info","Arena",6,"Enter_Zone",4
34.324,"Info","Arena",7,"Exit_Zone",3
34.324,"Info","Arena",7,"Enter_Zone",4
34.390,"Info","Arena",6,"Exit_Zone",4
34.390,"Info","Arena",6,"Enter_Zone",3
34.657,"Info","Arena",7,"Exit_Zone",4
34.657,"Info","Arena",7,"Enter_Zone",2
35.890,"Info","Arena",3,"Exit_Zone",1
35.890,"Info","Arena",3,"Enter_Zone",4
36.123,"Info","Arena",3,"Exit_Zone",4
36.123,"Info","Arena",3,"Enter_Zone",3
36.290,"Info","Arena",8,"Exit_Zone",3
36.290,"Info","Arena",8,"Enter_Zone",4
36.657,"Info","Arena",8,"Exit_Zone",4
36.657,"Info","Arena",8,"Enter_Zone",1
36.923,"Info","Arena",2,"Exit_Zone",1
36.923,"Info","Arena",2,"Enter_Zone",4
37.290,"Info","Arena",2,"Exit_Zone",4
37.290,"Info","Arena",2,"Enter_Zone",3
39.156,"Info","Arena",5,"Exit_Zone",2
39.156,"Info","Arena",5,"Enter_Zone",4
39.223,"Info","Arena",5,"Exit_Zone",4
